file_size,num_lines,avg_line_len,max_line_len,entropy,special_char_ratio,digit_ratio,uppercase_ratio,space_ratio,hex_escape_count,unicode_escape_count,base64_count,long_string_count,eval_count,unescape_count,atob_count,function_constructor,settimeout_count,setinterval_count,document_write,num_identifiers,avg_identifier_len,avg_identifier_entropy,array_access_count,hex_array_index,num_functions,num_var_decl,num_semicolons,num_commas,bracket_ratio,square_bracket_ratio
6020,240,25.083333333333332,79,4.619599363529235,0.1345514950166113,0.005980066445182724,0.061794019933554815,0.3084717607973422,0,0,0,9,0,0,0,0,0,0,0,459,7.226579520697168,2.47425586712047,0,0,2,0,25,47,0.009634551495016611,0.0003322259136212625
1472,65,22.646153846153847,66,5.084982423698249,0.140625,0.0,0.08627717391304347,0.15760869565217392,0,0,0,1,0,0,0,0,0,0,0,126,8.198412698412698,2.6485597474100055,0,0,0,0,12,21,0.012228260869565218,0.0
2420,95,25.473684210526315,92,3.635761531198709,0.09793388429752066,0.0,0.03512396694214876,0.4971074380165289,0,0,0,1,0,0,0,0,0,0,0,125,7.84,2.505347841398186,0,0,0,0,4,54,0.0008264462809917355,0.003305785123966942
2673,77,34.714285714285715,96,4.843238455018002,0.09876543209876543,0.0,0.04302282080059858,0.1941638608305275,0,0,0,3,0,0,0,0,0,0,0,337,5.6083086053412465,2.310759433253473,0,0,2,0,20,16,0.01646090534979424,0.0007482229704451926
969,40,24.225,80,4.819759657952261,0.11661506707946337,0.0,0.07533539731682147,0.19195046439628483,0,0,0,1,0,0,0,0,0,0,0,102,6.568627450980392,2.4108099364622153,0,0,0,0,11,2,0.02476780185758514,0.0
3870,146,26.506849315068493,80,4.663486236681289,0.15943152454780363,0.0049095607235142115,0.044444444444444446,0.23540051679586563,0,0,0,0,0,0,0,0,0,0,0,350,6.637142857142857,2.3980621616677587,0,0,0,0,63,19,0.056847545219638244,0.0
1433,30,47.766666666666666,79,5.128659894973638,0.07815771109560363,0.0027913468248429866,0.2735519888346127,0.17376133984647593,0,0,0,2,0,0,0,0,0,0,0,209,5.1291866028708135,2.285849649411772,0,0,0,0,3,25,0.00418702023726448,0.0
5999,195,30.764102564102565,104,4.730215346246475,0.11351891981996999,0.0036672778796466078,0.06901150191698617,0.287547924654109,0,1,0,9,0,0,0,0,0,0,0,532,6.881578947368421,2.4705942836923063,0,0,4,0,47,44,0.01950325054175696,0.001666944490748458
4068,131,31.053435114503817,100,4.796382866584631,0.21337266470009833,0.005162241887905605,0.020403146509341198,0.17404129793510326,0,0,0,1,0,0,0,0,0,0,0,510,4.845098039215686,2.0436962748611536,0,0,23,13,69,8,0.08308751229105212,0.00344149459193707
5652,179,31.575418994413408,80,4.71225390784895,0.11854210898796887,0.0015923566878980893,0.03750884642604388,0.25937721160651095,0,0,0,3,0,0,0,0,0,0,0,664,5.316265060240964,2.204668737939266,0,0,3,0,43,32,0.020523708421797595,0.0017692852087756545
4320,154,28.051948051948052,79,4.7353847556371065,0.15925925925925927,0.018518518518518517,0.05023148148148148,0.21041666666666667,0,0,0,7,0,0,0,0,3,0,0,395,6.848101265822785,2.4069607481817528,0,0,3,0,99,24,0.062037037037037036,0.000925925925925926
3672,123,29.853658536585368,100,4.928135076482907,0.1184640522875817,0.002178649237472767,0.09613289760348584,0.23502178649237473,0,0,0,1,0,0,0,0,0,0,0,373,6.428954423592494,2.3968232577307456,0,0,14,12,36,8,0.01906318082788671,0.008169934640522876
3187,131,24.328244274809162,69,4.698783940402984,0.1440225917791026,0.017885158456228428,0.03702541575149043,0.27769061813617824,0,0,0,5,0,0,0,0,1,0,0,340,5.261764705882353,2.1237888181066378,0,0,9,4,53,38,0.038280514590524006,0.0025101976780671476
3354,146,22.972602739726028,68,4.757488139575581,0.14997018485390579,0.017590936195587357,0.037865235539654145,0.2596899224806202,0,0,0,4,0,0,0,0,1,0,0,358,5.374301675977653,2.1307310379879523,0,0,10,4,60,40,0.04174120453190221,0.002385211687537269
3325,136,24.448529411764707,71,4.6684840524781785,0.14135338345864662,0.01744360902255639,0.03729323308270677,0.2881203007518797,0,0,0,4,0,0,0,0,1,0,0,343,5.370262390670554,2.1598684722634083,0,0,9,4,55,36,0.037894736842105266,0.002406015037593985
79,4,19.75,22,4.572008596905271,0.22784810126582278,0.0,0.012658227848101266,0.11392405063291139,0,0,0,0,0,0,0,0,0,0,0,8,6.5,2.3189283887032186,0,0,1,0,2,0,0.0759493670886076,0.0
977,49,19.93877551020408,66,4.779539828229236,0.17195496417604914,0.012282497441146366,0.030706243602865915,0.2569089048106448,0,0,0,1,0,0,0,0,0,0,0,104,5.259615384615385,2.207995058690826,0,0,1,0,10,12,0.02661207778915046,0.0040941658137154556
565,20,28.25,72,4.830738360110793,0.13628318584070798,0.007079646017699115,0.05663716814159292,0.17876106194690267,0,0,0,0,0,0,0,0,0,0,0,62,6.17741935483871,2.359466865716957,0,0,0,0,8,5,0.02831858407079646,0.0
4656,124,37.54838709677419,128,4.5704358558661635,0.09579037800687286,0.001288659793814433,0.031142611683848798,0.2426975945017182,0,0,0,4,0,0,0,0,0,0,0,502,6.115537848605578,2.2749502466099045,0,0,9,3,22,31,0.01331615120274914,0.000429553264604811
8949,293,30.542662116040955,95,4.7610445218211614,0.16705777181808024,0.002905352553357917,0.03665213990389988,0.2134316683428316,0,0,0,6,0,0,0,0,0,0,0,785,7.031847133757962,2.4056005139439307,0,0,44,12,148,75,0.0545312325399486,0.0026818638954073082
1929,83,23.240963855421686,79,4.442865989247155,0.1150855365474339,0.0,0.018144116122343183,0.2498703991705547,0,0,0,2,0,0,0,0,0,0,0,205,5.985365853658537,2.2591022307874145,0,0,0,0,5,4,0.036288232244686365,0.0
20025,429,46.67832167832168,80,3.9372031266252625,0.05428214731585518,0.0026466916354556803,0.013283395755305868,0.386167290886392,0,0,0,18,0,0,0,0,0,0,0,2441,4.584186808684965,2.165575025275653,0,0,0,0,9,115,0.00019975031210986267,0.0
1228,41,29.951219512195124,99,4.563911296381271,0.21905537459283386,0.0,0.007328990228013029,0.21905537459283386,0,0,0,0,0,0,0,0,0,0,0,125,5.52,2.242518805060101,0,0,1,0,3,25,0.009771986970684038,0.004885993485342019
4138,126,32.84126984126984,99,4.5777196730256335,0.12953117448042534,0.0004833252779120348,0.019091348477525374,0.2885451909134848,0,0,0,2,0,0,0,0,0,0,0,397,6.075566750629723,2.338071205725076,0,0,10,10,29,19,0.020782986950217495,0.002416626389560174
11365,404,28.13118811881188,118,4.763437123309623,0.15512538495380554,0.001847778266608007,0.031588209414870214,0.27461504619445665,0,0,0,16,0,0,0,0,0,0,0,1152,5.615451388888889,2.265931842690634,0,0,47,34,169,60,0.03765948086229652,0.0054553453585569735
7609,208,36.58173076923077,88,4.760911331646979,0.2090944933631226,0.008936785385727428,0.01327375476409515,0.23537915626232095,0,0,0,1,0,0,0,0,0,0,0,728,5.732142857142857,2.2419837964233467,0,0,23,19,114,56,0.05283217242738862,0.013142331449599158
964,29,33.241379310344826,80,4.88973064621642,0.21473029045643152,0.002074688796680498,0.015560165975103735,0.17531120331950206,0,0,0,1,0,0,0,0,0,0,0,110,5.3545454545454545,2.308201629550677,0,0,0,0,12,4,0.058091286307053944,0.006224066390041493
1120,41,27.317073170731707,79,5.038707652735948,0.20357142857142857,0.01607142857142857,0.04642857142857143,0.18660714285714286,0,0,0,0,0,0,0,0,0,0,0,127,5.25984251968504,2.229104322412743,0,0,2,0,19,21,0.04642857142857143,0.009821428571428571
1777,73,24.34246575342466,79,4.83246551875177,0.13337084974676422,0.0,0.06021384355655599,0.17445132245357345,0,0,0,2,0,0,0,0,0,0,0,166,7.445783132530121,2.4557266156700073,0,0,0,0,23,16,0.031513787281935844,0.0
3856,124,31.096774193548388,80,4.87202628835564,0.16441908713692946,0.022821576763485476,0.020228215767634856,0.23573651452282157,0,0,0,3,0,0,0,0,0,0,0,401,5.4638403990024935,2.254199496730055,0,4,1,0,51,22,0.03682572614107884,0.008817427385892116
1290,43,30.0,79,4.974922067534789,0.18992248062015504,0.002325581395348837,0.03255813953488372,0.15193798449612403,0,0,0,1,0,0,0,0,0,0,0,143,5.944055944055944,2.4678644587856917,0,0,0,0,23,17,0.046511627906976744,0.007751937984496124
745,36,20.694444444444443,76,4.912318985239503,0.2751677852348993,0.09261744966442953,0.04697986577181208,0.08187919463087248,0,0,0,0,0,0,0,0,0,0,0,96,4.333333333333333,2.005732308248424,0,0,0,0,29,0,0.07785234899328859,0.0
30045,1200,25.0375,80,4.885547870755018,0.18265934431685804,0.009319354301880512,0.06110833749375936,0.25411882176734896,0,1,0,22,0,0,0,1,0,0,0,2882,5.805343511450381,2.3277904792624753,0,0,7,0,310,585,0.03780995173905808,0.004260276252288234
4184,126,33.20634920634921,78,4.860646857034073,0.15009560229445507,0.002390057361376673,0.06524856596558318,0.17566921606118546,0,0,0,7,0,0,0,0,0,0,0,447,6.3467561521252795,2.34409842105911,0,0,4,0,51,40,0.045889101338432124,0.0004780114722753346
1411,49,28.79591836734694,80,4.768086816623892,0.1913536498936924,0.004252303330970942,0.014174344436569808,0.21686746987951808,0,0,0,1,0,0,0,0,0,0,0,158,5.253164556962025,2.22607305626277,0,0,0,0,24,24,0.042523033309709427,0.008504606661941885
2108,66,31.939393939393938,77,4.938266470269552,0.13282732447817835,0.020872865275142316,0.04506641366223909,0.18785578747628084,0,0,0,3,0,0,0,0,0,0,0,238,5.823529411764706,2.302382381040462,0,0,1,0,21,17,0.028462998102466792,0.003795066413662239
27260,1074,25.38175046554935,80,5.103431263299085,0.20055025678650037,0.03301540719002201,0.06225238444607484,0.20447542186353632,0,0,0,33,0,0,0,0,0,0,0,2763,5.620340209916757,2.291576339364595,0,0,13,0,430,713,0.04658840792369773,0.021533382245047687
716,40,17.9,47,4.742020203536877,0.1857541899441341,0.0,0.05446927374301676,0.19553072625698323,0,0,0,0,0,0,0,0,0,0,0,68,6.544117647058823,2.2703055897384896,0,0,0,0,9,16,0.0335195530726257,0.0
1529,64,23.890625,76,4.852145860196012,0.19816873773708307,0.0032701111837802484,0.041857423152387184,0.16154349247874428,0,0,0,0,0,0,0,0,0,0,0,163,6.0184049079754605,2.285476388512645,0,0,1,0,14,38,0.031393067364290386,0.0
553,24,23.041666666666668,78,4.731472011973827,0.18806509945750452,0.0,0.012658227848101266,0.1735985533453888,0,0,0,0,0,0,0,0,0,0,0,68,5.132352941176471,2.26163236367734,0,0,0,0,6,4,0.04701627486437613,0.0
1888,90,20.977777777777778,78,4.603702171293113,0.1763771186440678,0.0026483050847457626,0.013771186440677966,0.22351694915254236,0,0,0,3,0,0,0,0,0,0,0,211,5.350710900473934,2.181819202836947,0,0,6,0,38,13,0.057203389830508475,0.0
3339,92,36.29347826086956,74,5.0227331218241735,0.19257262653489068,0.0865528601377658,0.06768493560946391,0.1317759808325846,0,0,0,0,0,0,0,0,0,0,0,276,7.416666666666667,2.4061319696431003,0,2,2,0,18,115,0.0646900269541779,0.05450733752620545
2500,92,27.17391304347826,79,4.7504955853612785,0.118,0.0016,0.0392,0.1808,0,0,0,4,0,0,0,0,0,0,0,259,6.7528957528957525,2.362259624286236,0,0,7,0,29,18,0.0376,0.0
650,27,24.074074074074073,53,4.971411692810552,0.19538461538461538,0.024615384615384615,0.03538461538461538,0.14461538461538462,0,0,0,0,0,0,0,0,0,0,0,62,6.709677419354839,2.423000160876467,0,0,1,0,12,7,0.043076923076923075,0.043076923076923075
792,41,19.317073170731707,77,5.0854107778358335,0.1919191919191919,0.0012626262626262627,0.11742424242424243,0.15782828282828282,0,0,0,1,0,0,0,0,0,0,0,73,7.2465753424657535,2.3440114799573677,0,0,0,0,13,14,0.04292929292929293,0.0
1006,38,26.473684210526315,74,4.796697438616751,0.1540755467196819,0.011928429423459244,0.03180914512922465,0.19383697813121273,0,0,0,1,0,0,0,0,0,0,0,103,6.349514563106796,2.313708288502855,0,0,0,0,18,7,0.04771371769383698,0.0
627,24,26.125,75,4.91409715175289,0.14992025518341306,0.003189792663476874,0.07177033492822966,0.13078149920255183,0,0,0,0,0,0,0,6,0,0,0,54,8.444444444444445,2.512314085627303,0,0,2,0,11,3,0.03508771929824561,0.003189792663476874
634,28,22.642857142857142,79,4.799438895210323,0.17350157728706625,0.0015772870662460567,0.03470031545741325,0.14668769716088328,0,0,0,1,0,0,0,0,0,0,0,69,6.304347826086956,2.3149016511735,0,0,0,0,13,1,0.056782334384858045,0.0
503,21,23.952380952380953,80,4.907313287544387,0.18687872763419483,0.009940357852882704,0.03180914512922465,0.11133200795228629,0,0,0,0,0,0,0,0,0,0,0,51,6.882352941176471,2.396635216149654,0,0,0,0,9,2,0.07554671968190854,0.0
519,22,23.59090909090909,79,4.859102178972313,0.16570327552986513,0.0038535645472061657,0.02697495183044316,0.15028901734104047,0,0,0,0,0,0,0,0,0,0,0,54,6.62962962962963,2.364555159054883,0,0,0,0,9,1,0.046242774566473986,0.0
549,21,26.142857142857142,43,4.753595083140246,0.1930783242258652,0.0018214936247723133,0.0273224043715847,0.0965391621129326,0,0,0,0,0,0,0,0,0,0,0,58,6.758620689655173,2.3028956680365353,0,0,0,0,11,9,0.07650273224043716,0.0
335,14,23.928571428571427,47,4.783800348115529,0.2,0.005970149253731343,0.03582089552238806,0.12835820895522387,0,0,0,0,0,0,0,0,0,0,0,31,7.290322580645161,2.39984851847578,0,0,0,0,6,2,0.07761194029850746,0.0
405,20,20.25,45,4.769329308000807,0.2222222222222222,0.0024691358024691358,0.019753086419753086,0.13333333333333333,0,0,0,0,0,0,0,0,0,0,0,41,6.536585365853658,2.3776793804468053,0,0,0,0,9,4,0.07407407407407407,0.0
1533,62,24.725806451612904,79,4.900627527230748,0.16960208741030658,0.0091324200913242,0.050880626223091974,0.20808871493803,0,0,0,1,0,0,0,0,1,0,0,156,6.064102564102564,2.269082096289849,0,0,4,0,28,11,0.050880626223091974,0.002609262883235486
525,25,21.0,79,4.828561854919517,0.17142857142857143,0.0038095238095238095,0.024761904761904763,0.16,0,0,0,0,0,0,0,0,0,0,0,55,6.4363636363636365,2.3360375555450275,0,0,0,0,10,0,0.049523809523809526,0.0
926,30,30.866666666666667,79,4.96955519076008,0.1717062634989201,0.01079913606911447,0.04643628509719223,0.11123110151187905,0,0,0,0,0,0,0,0,0,0,0,93,7.064516129032258,2.5179366201508886,0,0,0,0,18,14,0.047516198704103674,0.017278617710583154
1153,45,25.622222222222224,77,5.0002738524893315,0.19254119687771032,0.006938421509106678,0.060711188204683436,0.1673894189071986,0,0,0,1,0,0,0,0,0,0,0,143,5.20979020979021,2.21399457352595,0,0,1,0,25,6,0.06938421509106678,0.0
1045,34,30.735294117647058,79,4.964485804573232,0.1645933014354067,0.010526315789473684,0.04784688995215311,0.17033492822966506,0,0,0,0,0,0,0,0,0,0,0,95,7.252631578947368,2.545950554458645,0,0,0,0,15,10,0.05167464114832536,0.011483253588516746
636,21,30.285714285714285,73,4.800353548925008,0.17138364779874213,0.009433962264150943,0.040880503144654086,0.13679245283018868,0,0,0,0,0,0,0,0,0,0,0,63,7.0,2.592875485326256,0,0,1,0,12,4,0.06918238993710692,0.0
636,21,30.285714285714285,73,4.800353548925008,0.17138364779874213,0.009433962264150943,0.040880503144654086,0.13679245283018868,0,0,0,0,0,0,0,0,0,0,0,63,7.0,2.592875485326256,0,0,1,0,12,4,0.06918238993710692,0.0
851,31,27.451612903225808,79,4.88430554364129,0.15276145710928318,0.007050528789659225,0.03760282021151586,0.12925969447708577,0,0,0,1,0,0,0,0,0,0,0,84,7.238095238095238,2.449687665407254,0,0,0,0,15,11,0.04700352526439483,0.0
502,19,26.42105263157895,77,4.8933711972404845,0.17729083665338646,0.00398406374501992,0.053784860557768925,0.20318725099601595,0,0,0,0,0,0,0,0,0,0,0,51,6.1568627450980395,2.312099794309558,0,0,0,0,6,12,0.027888446215139442,0.01195219123505976
910,40,22.75,61,4.9432535917533,0.19230769230769232,0.007692307692307693,0.03296703296703297,0.15714285714285714,0,0,0,0,0,0,0,0,0,0,0,89,6.741573033707865,2.405489238464909,0,0,1,0,24,6,0.05714285714285714,0.0
1078,49,22.0,78,4.6869441215892556,0.15120593692022263,0.014842300556586271,0.01855287569573284,0.2077922077922078,0,0,0,1,0,0,0,0,0,0,0,117,5.897435897435898,2.2152710865042464,0,0,1,0,21,8,0.04081632653061224,0.0
696,26,26.76923076923077,78,5.017769073119426,0.1997126436781609,0.015804597701149427,0.041666666666666664,0.15373563218390804,0,0,0,0,0,0,0,0,0,0,0,72,6.166666666666667,2.276815223409536,0,0,2,0,14,9,0.05459770114942529,0.005747126436781609
873,38,22.973684210526315,77,4.912432406724867,0.19243986254295534,0.009163802978235968,0.022909507445589918,0.15234822451317298,0,0,0,0,0,0,0,0,0,0,0,95,5.968421052631579,2.2785990376465035,0,0,0,0,17,5,0.05956471935853379,0.004581901489117984
2006,67,29.940298507462686,80,4.564944367993256,0.16101694915254236,0.010967098703888335,0.020937188434695914,0.26570289132602193,0,0,0,2,0,0,0,0,0,0,0,225,5.062222222222222,2.0709896902388216,0,0,1,0,26,20,0.049850448654037885,0.0
756,29,26.06896551724138,55,4.678700293535276,0.11904761904761904,0.010582010582010581,0.05026455026455026,0.18386243386243387,0,0,0,0,0,0,0,0,0,0,0,62,8.548387096774194,2.711843880124416,0,0,0,0,14,2,0.037037037037037035,0.0
1078,47,22.93617021276596,72,5.089254182511877,0.21521335807050093,0.012059369202226345,0.036178107606679034,0.15213358070500926,0,0,0,0,0,0,0,0,0,0,0,100,6.87,2.4621909689062265,0,0,0,0,25,20,0.059369202226345084,0.012987012987012988
580,20,29.0,73,4.867432041103753,0.16034482758620688,0.008620689655172414,0.04827586206896552,0.10689655172413794,0,0,0,0,0,0,0,0,0,0,0,61,6.918032786885246,2.5506346360262846,0,0,4,0,10,8,0.04482758620689655,0.0
1330,34,39.11764705882353,76,5.184892265356463,0.08721804511278196,0.0,0.2894736842105263,0.1661654135338346,0,0,0,2,1,0,0,0,0,0,0,193,5.1450777202072535,2.3083715522375208,0,0,0,0,7,23,0.009022556390977444,0.0
1035,35,29.571428571428573,82,4.90671300841908,0.18937198067632852,0.004830917874396135,0.021256038647342997,0.17681159420289855,0,0,0,1,0,0,0,0,0,0,0,130,5.038461538461538,2.306528419570958,0,0,0,0,16,6,0.03864734299516908,0.005797101449275362
622,24,25.916666666666668,47,5.114081983702651,0.2282958199356913,0.003215434083601286,0.06913183279742766,0.15112540192926044,0,0,0,0,0,0,0,0,0,0,0,63,6.333333333333333,2.522272642579781,0,0,0,0,9,1,0.05144694533762058,0.012861736334405145
1318,31,42.516129032258064,76,5.170959398248681,0.08649468892261002,0.0,0.291350531107739,0.16160849772382396,0,0,0,2,0,0,0,0,0,0,0,193,5.134715025906735,2.2997197754143786,0,0,1,0,6,24,0.010622154779969651,0.0
368,22,16.727272727272727,76,4.6172590391475,0.17119565217391305,0.01358695652173913,0.016304347826086956,0.20923913043478262,0,0,0,0,0,0,0,0,0,0,0,39,5.743589743589744,2.2547327182269328,0,0,0,0,4,7,0.016304347826086956,0.005434782608695652
402,19,21.157894736842106,68,4.509547772813831,0.15422885572139303,0.004975124378109453,0.017412935323383085,0.263681592039801,0,0,0,0,0,0,0,0,0,0,0,34,6.882352941176471,2.4353896744703456,0,0,0,0,6,3,0.03482587064676617,0.004975124378109453
737,30,24.566666666666666,52,3.7957890059792576,0.1519674355495251,0.017639077340569877,0.050203527815468114,0.48846675712347354,0,0,0,0,0,0,0,0,0,0,0,36,7.111111111111111,2.4481922603143773,0,0,0,0,4,20,0.008141112618724558,0.0027137042062415195
340,16,21.25,52,4.278300548220911,0.1676470588235294,0.014705882352941176,0.08823529411764706,0.4,0,0,0,0,0,0,0,0,0,0,0,18,8.11111111111111,2.4873967768642062,0,0,0,0,4,7,0.01764705882352941,0.0058823529411764705
167,8,20.875,74,4.74562746170404,0.23952095808383234,0.011976047904191617,0.023952095808383235,0.08383233532934131,0,0,0,0,0,0,0,0,0,0,0,15,7.4,2.527948633487607,0,0,0,0,4,3,0.03592814371257485,0.011976047904191617
624,27,23.11111111111111,55,4.378698046275941,0.15544871794871795,0.017628205128205128,0.05608974358974359,0.3766025641025641,0,0,0,0,0,0,0,0,0,0,0,46,6.239130434782608,2.3339179483946797,0,0,0,0,6,12,0.022435897435897436,0.003205128205128205
523,18,29.055555555555557,73,4.076435252422378,0.124282982791587,0.011472275334608031,0.0057361376673040155,0.361376673040153,0,0,0,1,0,0,0,0,0,0,0,49,5.36734693877551,2.21331266219945,0,0,0,0,4,8,0.011472275334608031,0.0038240917782026767
267,11,24.272727272727273,65,5.108102695646683,0.2247191011235955,0.0299625468164794,0.10861423220973783,0.19101123595505617,0,0,0,0,0,0,0,0,0,0,0,23,6.565217391304348,2.241352266531426,0,0,0,0,5,6,0.0299625468164794,0.00749063670411985
135,8,16.875,52,4.653714921909971,0.26666666666666666,0.014814814814814815,0.014814814814814815,0.0962962962962963,0,0,0,0,0,0,0,0,0,0,0,13,6.461538461538462,2.3937591641085416,0,0,0,0,4,2,0.044444444444444446,0.014814814814814815
407,19,21.42105263157895,52,3.980493804884291,0.16461916461916462,0.014742014742014743,0.0687960687960688,0.4520884520884521,0,0,0,0,0,0,0,0,0,0,0,22,6.909090909090909,2.382498742968221,0,0,0,0,4,9,0.014742014742014743,0.004914004914004914
214,10,21.4,52,4.983363174538105,0.21962616822429906,0.018691588785046728,0.1308411214953271,0.205607476635514,0,0,0,0,0,0,0,0,0,0,0,15,8.133333333333333,2.501901804065066,0,0,0,0,4,4,0.028037383177570093,0.009345794392523364
462,23,20.08695652173913,67,5.275179561217332,0.22294372294372294,0.030303030303030304,0.09956709956709957,0.12987012987012986,0,0,0,0,0,0,0,0,0,0,0,40,7.225,2.4700884451352967,0,0,0,0,6,14,0.021645021645021644,0.004329004329004329
1011,37,27.324324324324323,80,4.188207790990844,0.12759643916913946,0.008902077151335312,0.03956478733926805,0.39960435212660733,0,0,0,1,0,0,0,0,0,0,0,85,5.552941176470588,2.212334572536548,0,0,0,0,5,20,0.009891196834817012,0.0019782393669634025
820,30,27.333333333333332,80,4.518602269569343,0.11829268292682926,0.018292682926829267,0.045121951219512194,0.32439024390243903,0,0,0,1,0,0,0,0,0,0,0,72,6.208333333333333,2.3091452937127164,0,0,0,0,6,10,0.01707317073170732,0.0024390243902439024
303,17,17.823529411764707,52,5.171509721727686,0.24092409240924093,0.0165016501650165,0.0924092409240924,0.1353135313531353,0,0,0,0,0,0,0,0,0,0,0,26,6.769230769230769,2.330344899338403,0,0,0,0,4,9,0.019801980198019802,0.006600660066006601
167,12,13.916666666666666,52,4.666294829612728,0.23952095808383234,0.005988023952095809,0.023952095808383235,0.1317365269461078,0,0,0,0,0,0,0,0,0,0,0,16,6.5,2.415007331286833,0,0,0,0,4,3,0.03592814371257485,0.011976047904191617
567,25,22.68,69,4.802516699050786,0.15343915343915343,0.005291005291005291,0.0564373897707231,0.26102292768959434,0,0,0,0,0,0,0,0,0,0,0,59,5.6440677966101696,2.253779380564485,0,0,0,0,7,4,0.031746031746031744,0.003527336860670194
461,18,25.61111111111111,80,4.600938749878865,0.1193058568329718,0.013015184381778741,0.06290672451193059,0.29718004338394793,0,0,0,1,0,0,0,0,0,0,0,45,5.911111111111111,2.2195196380740754,0,0,0,0,4,5,0.013015184381778741,0.004338394793926247
121,8,15.125,52,4.566049218725453,0.2644628099173554,0.008264462809917356,0.01652892561983471,0.09917355371900827,0,0,0,0,0,0,0,0,0,0,0,12,6.333333333333333,2.4140147468581343,0,0,0,0,4,1,0.049586776859504134,0.01652892561983471
305,15,20.333333333333332,54,4.235912885015734,0.18032786885245902,0.006557377049180328,0.09180327868852459,0.40327868852459015,0,0,0,0,0,0,0,0,0,0,0,17,7.529411764705882,2.4259382724152045,0,0,0,0,4,6,0.019672131147540985,0.006557377049180328
234,12,19.5,54,4.620254648149326,0.18376068376068377,0.008547008547008548,0.11965811965811966,0.32051282051282054,0,0,0,0,0,0,0,0,0,0,0,15,7.8,2.43972276211355,0,0,0,0,4,3,0.02564102564102564,0.008547008547008548
301,13,23.153846153846153,59,4.583427372085997,0.16279069767441862,0.006644518272425249,0.09302325581395349,0.3122923588039867,0,0,0,0,0,0,0,0,0,0,0,22,7.2272727272727275,2.4522434629190726,0,0,0,0,4,4,0.019933554817275746,0.006644518272425249
280,14,20.0,52,4.449667012244379,0.16785714285714284,0.007142857142857143,0.1,0.37142857142857144,0,0,0,0,0,0,0,0,0,0,0,17,7.647058823529412,2.462984239811095,0,0,0,0,4,4,0.02142857142857143,0.007142857142857143
273,11,24.818181818181817,52,3.926086317376284,0.16483516483516483,0.02197802197802198,0.014652014652014652,0.4065934065934066,0,0,0,0,0,0,0,0,0,0,0,16,7.0625,2.4627239371303253,0,0,0,0,4,4,0.02197802197802198,0.007326007326007326
283,14,20.214285714285715,52,4.400401869135158,0.1696113074204947,0.007067137809187279,0.0989399293286219,0.3674911660777385,0,0,0,0,0,0,0,0,0,0,0,17,7.764705882352941,2.489127312640075,0,0,0,0,4,5,0.02120141342756184,0.007067137809187279
770,30,25.666666666666668,80,4.506732015155342,0.11818181818181818,0.00909090909090909,0.053246753246753244,0.32597402597402597,0,0,0,1,0,0,0,0,0,0,0,70,6.057142857142857,2.2764467530159536,0,0,0,0,6,9,0.01818181818181818,0.0025974025974025974
642,26,24.692307692307693,52,3.8722398052986216,0.14797507788161993,0.004672897196261682,0.0514018691588785,0.46105919003115264,0,0,0,0,0,0,0,0,0,0,0,40,6.275,2.3519117500006463,0,0,0,0,4,16,0.009345794392523364,0.003115264797507788
431,19,22.68421052631579,52,4.156010442629824,0.1740139211136891,0.009280742459396751,0.06728538283062645,0.41067285382830626,0,0,0,0,0,0,0,0,0,0,0,27,6.592592592592593,2.3244639232463356,0,0,0,0,4,11,0.013921113689095127,0.004640371229698376
258,13,19.846153846153847,52,4.571590552991354,0.16666666666666666,0.011627906976744186,0.11627906976744186,0.34108527131782945,0,0,0,0,0,0,0,0,0,0,0,15,8.533333333333333,2.5985203387621914,0,0,0,0,4,3,0.023255813953488372,0.007751937984496124
288,14,20.571428571428573,52,4.457658338115834,0.16319444444444445,0.013888888888888888,0.1111111111111111,0.3611111111111111,0,0,0,0,0,0,0,0,0,0,0,15,9.066666666666666,2.6677969893048306,0,0,0,0,4,4,0.020833333333333332,0.006944444444444444
654,24,27.25,70,4.5323026717078445,0.10703363914373089,0.0061162079510703364,0.053516819571865444,0.3012232415902141,0,0,0,1,0,0,0,0,0,0,0,61,6.327868852459017,2.3324636833244665,0,0,0,0,5,6,0.01529051987767584,0.0030581039755351682
442,20,22.1,52,4.094840919330455,0.1493212669683258,0.02262443438914027,0.06787330316742081,0.4434389140271493,0,0,0,0,0,0,0,0,0,0,0,23,7.521739130434782,2.5320130656563546,0,0,0,0,4,8,0.013574660633484163,0.004524886877828055
1074,34,31.58823529411765,79,4.799223778596563,0.16294227188081936,0.0,0.04003724394785847,0.13500931098696461,0,0,0,1,0,0,0,0,0,0,0,113,6.6902654867256635,2.3826074212090957,0,0,1,0,14,21,0.03910614525139665,0.0074487895716946
4741,126,37.62698412698413,74,4.750313582311703,0.1301413203965408,0.0006327778949588694,0.05146593545665471,0.13604724741615692,0,0,0,1,0,0,0,0,0,0,0,432,8.122685185185185,2.609091738316772,0,0,0,0,40,62,0.02193630035857414,0.0012655557899177389
4191,152,27.57236842105263,73,5.18380507980855,0.1744213791457886,0.02934860415175376,0.07778573132903842,0.16869482223812932,0,0,0,5,0,0,0,0,0,0,0,469,5.658848614072495,2.360610792029846,0,0,2,0,77,101,0.04390360295872107,0.012884753042233358
